latitude,longitude,restaurant_id,district_id,city_id,name,street_address,area_address,district_address,region_address,category,cuisine,audience,average_rating,position_rating,price_rating,quality_rating,service_rating,space_rating,review_count,review_excellent_count,review_good_count,review_average_count,review_bad_count,view_count,like_count,checked_in_count,favourite_count,wanted_count,picture_count,status,time_clock,price_range,url
10.7423630000000,106.6340740000000,906148,8,217,Cua Đất Mũi - Quán Ăn Gia Đình,"177C Nguyễn Văn Luông, P. 11",Khu vực Bình Phú ,Quận 6,TP. HCM,Quán ăn ,Món Việt,"Gia đình, Nhóm hội, Giới văn phòng",,--,--,--,--,--,0,,,,,31,0,0,0,0,5,Đang mở cửa,15:00-23:00,15.000đ - 120.000đ,http://www.foody.vn/ho-chi-minh/cua-dat-mui-quan-an-gia-dinh
10.7530334281719,106.6267977654934,696851,8,217,Ốc Hà Vy,37 Đường Số 11,Khu vực Cư xá Phú Lâm B ,Quận 6,TP. HCM,Quán nhậu,Món Việt,"Sinh viên, Gia đình, Giới văn phòng",,--,--,--,--,--,0,,,,,184,0,0,0,0,4,Đang mở cửa,16:00-23:00,25.000đ - 50.000đ,http://www.foody.vn/ho-chi-minh/oc-ha-vy
10.7429440000000,106.6435450000000,890157,8,217,Gấu Trúc - Quán Nhậu Bình Dân,"230 Phạm Văn Chí, P. 4",Khu vực Phạm Văn Chí ,Quận 6,TP. HCM,Quán nhậu,Món Việt,"Gia đình, Nhóm hội, Giới văn phòng",,--,--,--,--,--,0,,,,,32,0,0,0,0,1,Đang mở cửa,10:00-23:00,30.000đ - 200.000đ,http://www.foody.vn/ho-chi-minh/gau-truc-quan-nhau-binh-dan
10.7412572000000,106.6434187000000,855422,8,217,Quán Chị 3 - Nhậu Bình Dân,53B Bình Tiên,Khu vực Chợ Lớn ,Quận 6,TP. HCM,Quán nhậu,Món Việt,"Gia đình, Nhóm hội, Giới văn phòng",,--,--,--,--,--,0,,,,,59,0,0,0,0,1,Đang mở cửa,00:01-03:00|14:00-23:59,30.000đ - 200.000đ,http://www.foody.vn/ho-chi-minh/quan-chi-3-nhau-binh-dan
10.7419630000000,106.6290820000000,890042,8,217,Quán Mây Ngọc - Nhậu Bình Dân,"161 Đường Số 26, P. 10",Khu vực Bình Phú ,Quận 6,TP. HCM,Quán nhậu,Món Việt,"Gia đình, Nhóm hội, Giới văn phòng",,--,--,--,--,--,0,,,,,37,0,0,0,0,1,Đang mở cửa,10:00-23:59,30.000đ - 300.000đ,http://www.foody.vn/ho-chi-minh/quan-may-ngoc-nhau-binh-dan
10.7545070000000,106.6243440000000,694895,8,217,Quán Nhậu Ba Hơn - Lẩu & Các Món Nhậu Bình Dân,322 An Dương Vương,Khu vực Cư xá Phú Lâm B ,Quận 6,TP. HCM,Quán nhậu,Món Việt,"Gia đình, Nhóm hội, Giới văn phòng",,--,--,--,--,--,0,,,,,124,0,0,0,0,0,Đang mở cửa,10:00-22:30,25.000đ - 400.000đ,http://www.foody.vn/ho-chi-minh/quan-nhau-ba-hon-lau-cac-mon-nhau-binh-dan
10.7427100000000,106.6289930000000,695221,8,217,Go Go - Lẩu & Hải Sản,10 - 12 Đường Số 24,Khu vực Bình Phú ,Quận 6,TP. HCM,Quán nhậu,Món Việt,"Gia đình, Nhóm hội, Giới văn phòng",,--,--,--,--,--,0,,,,,154,0,0,0,0,0,Đang mở cửa,10:00-22:30,25.000đ - 500.000đ,http://www.foody.vn/ho-chi-minh/go-go-lau-hai-san
10.7459000000000,106.6401958000000,763512,8,217,Quán Ốc Tý - Lò Gốm,655 Lò Gốm,Khu vực Phạm Văn Chí ,Quận 6,TP. HCM,Quán ăn ,Món Miền Nam,"Gia đình, Nhóm hội, Giới văn phòng",,--,--,--,--,--,0,,,,,98,0,0,0,0,0,Đang mở cửa,15:00-23:00,8.000đ - 50.000đ,http://www.foody.vn/ho-chi-minh/quan-oc-ty-lo-gom
10.7502804000000,106.6275251000000,1000029813,8,217,Ốc 248 - Ốc & Hải Sản - Đường Số 2,"248 Đường Số 2, P. 13",,Quận 6,TP. HCM,Quán ăn ,Món Việt,"Sinh viên, Cặp đôi, Gia đình, Nhóm hội, Giới văn phòng",,--,--,--,--,--,0,,,,,20,0,0,0,0,0,Đang mở cửa,16:00-22:00,Đang cập nhật,http://www.foody.vn/ho-chi-minh/oc-248-oc-hai-san-duong-so-2.tyealy
10.7494190000000,106.6351010000000,694555,8,217,Quán Nhậu Ngọc Minh,287 Nguyễn Văn Luông,Khu vực Vòng xoay Phú Lâm  ,Quận 6,TP. HCM,Quán nhậu,Món Việt,"Sinh viên, Gia đình, Giới văn phòng",,--,--,--,--,--,0,,,,,139,0,0,0,0,0,Đang mở cửa,16:00-22:00,25.000đ - 150.000đ,http://www.foody.vn/ho-chi-minh/quan-nhau-ngoc-minh
10.7424632000000,106.6293043000000,738806,8,217,Tiếu Ngạo Quán - Quán Ăn Gia Đình,"6-8 Đường Số 24, P. 11",Khu vực Bình Phú ,Quận 6,TP. HCM,Quán ăn ,Món Việt,"Gia đình, Nhóm hội, Giới văn phòng",,--,--,--,--,--,0,,,,,518,0,0,0,0,0,Đang mở cửa,15:00-23:00,15.000đ - 180.000đ,http://www.foody.vn/ho-chi-minh/tieu-ngao-quan-quan-an-gia-dinh
10.7357505000000,106.6335628000000,1000023202,8,217,Quán 03 - Lẩu Cá Thác Lác - Lý Chiêu Hoàng,"03 Lý Chiêu Hoàng, P. 10",,Quận 6,TP. HCM,Quán ăn ,"Món Bắc, Món Miền Trung, Món Miền Nam","Sinh viên, Cặp đôi, Gia đình, Nhóm hội, Giới văn phòng",,--,--,--,--,--,0,,,,,24,0,0,0,0,0,Đang mở cửa,17:00-23:59,Đang cập nhật,http://www.foody.vn/ho-chi-minh/quan-03-lau-ca-thac-lac-ly-chieu-hoang.yoaaxa
10.7404490000000,106.6374500000000,1000061767,8,217,Chị Em Quán - Quán Ốc - Phạm Văn Chí,"654/5C Phạm Văn Chí, P. 8",,Quận 6,TP. HCM,Quán ăn ,Món Việt,"Sinh viên, Cặp đôi, Gia đình, Nhóm hội, Giới văn phòng",,--,--,--,--,--,0,,,,,3,0,0,0,0,0,Đang mở cửa,16:00-21:00,Đang cập nhật,http://www.foody.vn/ho-chi-minh/chi-em-quan-quan-oc-pham-van-chi.j9k9u7
10.7445611000000,106.7013950000000,1002377,9,217,NHÀ HÀNG HƯƠNG LÚA 8 - Lẩu & Nướng - Nguyễn Hữu Thọ,"2 Nguyễn Hữu Thọ, P. Tân Hưng",Khu vực Lotte Mart ,Quận 7,TP. HCM,Nhà hàng ,"Món Bắc, Đặc biệt, Món Miền Trung, Món Miền Nam","Sinh viên, Cặp đôi, Gia đình, Nhóm hội, Giới văn phòng, Giới Manager, Trẻ em",10.0,10.0,10.0,10.0,10.0,10.0,1,1,0,0,0,1500,0,0,0,0,9,Đang mở cửa,10:00-22:00,50.000đ - 500.000đ,http://www.foody.vn/ho-chi-minh/nha-hang-huong-lua-8
10.7309504000000,106.7081520000000,1000028347,9,217,Dani Cajun - Hải Sản Sốt Cajun - Lê Văn Thiêm,"47 Lê Văn Thiêm, P. Tân Phong",,Quận 7,TP. HCM,Nhà hàng ,"Canada, Pháp, Châu Phi","Sinh viên, Cặp đôi, Gia đình, Nhóm hội, Giới văn phòng, Giới Manager, Khách du lịch, Trẻ em",,--,--,--,--,--,0,,,,,98,0,0,0,0,0,Đang mở cửa,12:00-23:30,Đang cập nhật,http://www.foody.vn/ho-chi-minh/dani-cajun-hai-san-sot-cajun-le-van-thiem.shlcy3
10.7479259768044,106.7344544423194,1000023982,9,217,Bếp Cô Ngân - Cá Tai Tượng Chiên Xù - Bùi Văn Ba,"180/9 Bùi Văn Ba, P. Tân Thuận Đông",,Quận 7,TP. HCM,Tiệc tận nơi,Món Miền Nam,Gia đình,,--,--,--,--,--,0,,,,,99,0,0,0,0,0,Đang mở cửa,16:00-22:00,Đang cập nhật,http://www.foody.vn/ho-chi-minh/bep-co-ngan-ca-tai-tuong-chien-xu-bui-van-ba.cbtsot
10.7420658000000,106.6934491000000,1000065018,9,217,Trạm Hàu - Hàu Nướng 10 Vị Phô Mai & Sashimi - 783 Trần Xuân Soạn,"783 Trần Xuân Soạn,  P. Tân Hưng",,Quận 7,TP. HCM,Quán ăn ,"Món Bắc, Món Âu, Món Nhật, Món Miền Nam, Món Thái","Sinh viên, Cặp đôi, Gia đình, Nhóm hội, Giới văn phòng, Giới Manager, Khách du lịch, Trẻ em",,--,--,--,--,--,0,,,,,2,0,0,0,0,0,Đang mở cửa,10:00-22:00,Đang cập nhật,http://www.foody.vn/ho-chi-minh/tram-hau-hau-nuong-10-vi-pho-mai-sashimi-783-tran-xuan-soan
10.7442420000000,106.7044890000000,140341,9,217,Tỷ Muội Quán,"261 Lê Văn Lương, P. Tân Quy",Khu vực Lotte Mart ,Quận 7,TP. HCM,Quán nhậu,Món Việt,"Gia đình, Nhóm hội, Giới văn phòng",7.5,7.6,7.1,7.5,7.5,7.7,28,4,18,3,3,52716,0,10,54,100,209,Đang mở cửa,00:01-01:00|11:00-23:59,30.000đ - 150.000đ,http://www.foody.vn/ho-chi-minh/ty-muoi-quan-nguyen-thi-thap
10.7133620000000,106.7321550000000,204566,9,217,Bia Hơi Hà Nội - Chung Cư Phú Mỹ,"109 Hoàng Quốc Việt, P. Phú Mỹ",Khu vực Cầu Phú Mỹ ,Quận 7,TP. HCM,Quán nhậu,Món Việt,"Gia đình, Nhóm hội",6.6,6.6,6.4,6.9,6.5,6.8,11,1,7,1,2,4231,0,3,12,18,89,Đang mở cửa,08:00-23:30,100.000đ - 500.000đ,http://www.foody.vn/ho-chi-minh/bia-hoi-ha-noi-chung-cu-phu-my
10.7520040000000,106.7181520000000,175850,9,217,Ốc Dung,"1A Đường Số 14A Cư Xá Ngân Hàng, P. Tân Thuận Tây",Khu vực Tân Thuận ,Quận 7,TP. HCM,Quán ăn ,Món Việt,"Sinh viên, Cặp đôi, Gia đình, Nhóm hội",7.6,7.0,8.0,8.0,7.7,7.4,7,0,7,0,0,39620,0,2,20,54,91,Đang mở cửa,16:00-03:00,9.000đ - 55.000đ,http://www.foody.vn/ho-chi-minh/oc-dung
10.7311930000000,106.7333530000000,655530,9,217,Quán Ốc Sumi,"3 Phú Thuận, P. Phú Thuận",Khu vực Tân Thuận ,Quận 7,TP. HCM,Quán nhậu,Món Việt,"Sinh viên, Gia đình, Giới văn phòng",7.4,7.7,6.8,7.7,7.2,7.8,6,2,3,0,1,780,0,3,10,15,48,Đang mở cửa,16:00-23:00,20.000đ - 30.000đ,http://www.foody.vn/ho-chi-minh/quan-oc-sumi
10.7506220000000,106.7293970000000,174710,9,217,Ốc Bình,"15/14 Bùi Văn Ba, P. Tân Thuận Đông",Khu vực Tân Thuận ,Quận 7,TP. HCM,Ăn vặt/vỉa hè ,Món Việt,"Sinh viên, Cặp đôi, Gia đình, Nhóm hội",7.8,6.7,8.3,8.7,7.7,7.6,7,1,5,1,0,2354,0,1,8,34,71,Đang mở cửa,17:00-22:00,20.000đ - 30.000đ,http://www.foody.vn/ho-chi-minh/oc-binh
10.7458770000000,106.7056976000000,663637,9,217,Vườn Quê - Heo Tộc - Vịt Cỏ & Các Món Ăn Dân Dã,"11 Đường Số 2, P. Tân Kiểng",Khu vực Lotte Mart ,Quận 7,TP. HCM,Quán nhậu,Món Việt,"Gia đình, Nhóm hội, Giới văn phòng",7.6,7.8,7.3,7.8,7.8,7.5,4,0,3,1,0,4738,0,3,27,37,100,Đang mở cửa,11:00-23:00,40.000đ - 550.000đ,http://www.foody.vn/ho-chi-minh/vuon-que-heo-toc-vit-co-cac-mon-an-dan-da
10.7446552000000,106.7013950000000,694912,9,217,Quán Bia Sệt - Số 2 Nguyễn Hữu Thọ,"2 Nguyễn Hữu Thọ, P. Tân Hưng",Khu vực Lotte Mart ,Quận 7,TP. HCM,Quán nhậu,Món Việt,"Gia đình, Nhóm hội, Giới văn phòng",8.4,7.8,7.8,8.8,9.0,8.8,4,2,2,0,0,7929,0,3,7,13,76,Đang mở cửa,00:01-01:00|10:00-23:59,29.000đ - 329.000đ,http://www.foody.vn/ho-chi-minh/quan-bia-set-so-2-nguyen-huu-tho
10.7369878119117,106.7161944508552,746318,9,217,Ba Lu Quán - Quán Nhậu Bình Dân,"162 Đường Số 1, P. Tân Phú",Khu vực Phú Mỹ Hưng ,Quận 7,TP. HCM,Quán ăn ,Món Việt,"Gia đình, Nhóm hội, Giới văn phòng",8.0,7.8,9.0,8.8,7.8,6.4,5,0,5,0,0,1255,0,3,6,1,38,Đang mở cửa,16:00-22:30,50.000đ - 200.000đ,http://www.foody.vn/ho-chi-minh/ba-lu-quan-quan-nhau-binh-dan
10.7264423422105,106.7090319469571,782311,9,217,Hải Sản San Hô - Hà Huy Tập,100 Hà Huy Tập,Khu vực Phú Mỹ Hưng ,Quận 7,TP. HCM,Quán ăn ,Món Việt,"Gia đình, Nhóm hội, Giới văn phòng",9.3,9.0,9.3,9.5,8.8,9.8,4,3,1,0,0,690,0,5,1,1,12,Đang mở cửa,14:00-23:00,35.000đ - 250.000đ,http://www.foody.vn/ho-chi-minh/hai-san-san-ho-ha-huy-tap
10.7383925000000,106.7110261000000,666095,9,217,Quán Nhậu Trâu Đồng Quê 3 - Đường Số 41,"12 Đường Số 41, P. Tân Phong",Khu vực Tân Quy ,Quận 7,TP. HCM,Quán nhậu,Món Việt,"Gia đình, Nhóm hội, Giới văn phòng",7.3,7.3,7.7,6.0,6.7,9.0,3,1,1,0,1,1907,0,3,4,8,16,Đang mở cửa,10:00-23:00,70.000đ - 150.000đ,http://www.foody.vn/ho-chi-minh/quan-nhau-trau-dong-que-3-duong-so-41
10.7356254000000,106.7306210000000,735168,9,217,Quán Ốc 558,558 Huỳnh Tấn Phát,Khu vực Cầu Phú Mỹ ,Quận 7,TP. HCM,Quán nhậu,Món Việt,"Gia đình, Nhóm hội, Giới văn phòng",7.3,8.5,6.0,5.5,8.5,8.0,2,0,1,1,0,457,0,2,2,0,12,Đang mở cửa,00:05-03:00|14:00-23:59,30.000đ - 70.000đ,http://www.foody.vn/ho-chi-minh/quan-oc-558
10.7453249717873,106.6962252182314,673746,9,217,Ba Cây Xoài - Chuyên Các Món Nướng,"502F3/15 Đường D4, Khu Him Lam, P. Tân Hưng",Khu vực Lotte Mart ,Quận 7,TP. HCM,Quán nhậu,Món Việt,"Gia đình, Nhóm hội, Giới văn phòng",7.7,6.7,8.0,8.3,7.3,8.0,3,0,3,0,0,862,0,0,7,11,33,Đang mở cửa,10:00-23:30,79.000đ - 129.000đ,http://www.foody.vn/ho-chi-minh/ba-cay-xoai-chuyen-cac-mon-nuong
10.7385515000000,106.7121099999999,220539,9,217,Lẩu Dê Hai Dần,210 Nguyễn Thị Thập,Khu vực Phú Mỹ Hưng ,Quận 7,TP. HCM,Quán nhậu,Món Việt,"Gia đình, Nhóm hội, Giới văn phòng",3.7,4.3,3.8,2.8,3.5,4.3,4,0,1,0,3,2751,0,4,1,1,6,Đang mở cửa,09:00-03:00,10.000đ - 99.000đ,http://www.foody.vn/ho-chi-minh/lau-de-hai-dan
10.7425760000000,106.7225340000000,789347,9,217,Quán Ốc 49 - Lý Phục Man,"140 Lý Phục Man, P. Bình Thuận",Khu vực Cầu Phú Mỹ ,Quận 7,TP. HCM,Quán nhậu,Món Việt,"Gia đình, Nhóm hội, Giới văn phòng",7.1,7.0,7.5,6.5,7.5,7.0,2,1,0,0,1,538,0,1,3,1,9,Đang mở cửa,10:00-21:00,79.000đ - 159.000đ,http://www.foody.vn/ho-chi-minh/quan-oc-49-ly-phuc-man
10.7429930000000,106.7107920000000,779703,9,217,Quán Ốc Cô Tâm,"22 Đường Số 27, P. Tân Quy",Khu vực Tân Quy ,Quận 7,TP. HCM,Quán nhậu,Món Việt,"Gia đình, Nhóm hội, Giới văn phòng",9.5,9.7,9.7,9.7,9.0,9.7,3,3,0,0,0,483,0,0,8,9,7,Đang mở cửa,15:00-23:59,10.000đ - 40.000đ,http://www.foody.vn/ho-chi-minh/quan-oc-co-tam
10.7370701634900,106.7162611708045,696540,9,217,Quán Ốc Nhảy - Lẩu Gà Lá Quế,"178 Đường Số 1, P. Tân Phú",Khu vực Phú Mỹ Hưng ,Quận 7,TP. HCM,Quán ăn ,Món Việt,"Gia đình, Nhóm hội, Giới văn phòng",8.0,7.0,9.0,10.0,9.0,5.0,1,0,1,0,0,952,0,1,4,3,60,Đang mở cửa,10:00-22:00,25.000đ - 450.000đ,http://www.foody.vn/ho-chi-minh/quan-oc-nhay-lau-ga-la-que
10.7516470000000,106.6986190000000,198931,9,217,Lẩu Bò 793,Hẻm 793 Trần Xuân Soạn,Khu vực Trần Xuân Soạn ,Quận 7,TP. HCM,Quán nhậu,Món Việt,"Gia đình, Nhóm hội, Giới văn phòng",5.5,6.0,5.0,5.0,5.7,6.0,3,0,1,1,1,1070,0,1,2,5,3,Đang mở cửa,15:00-23:00,120.000đ - 150.000đ,http://www.foody.vn/ho-chi-minh/lau-bo-793
10.7472846000000,106.7044995000000,1000026163,9,217,Cua Bầu Hiển - Cua - Lê Văn Lương,"174C Lê Văn Lương, P. Tân Hưng",,Quận 7,TP. HCM,Quán nhậu ,Món Miền Nam,"Sinh viên, Cặp đôi, Gia đình, Nhóm hội, Giới văn phòng, Giới Manager, Khách du lịch, Trẻ em",10.0,10.0,10.0,10.0,10.0,10.0,2,2,0,0,0,142,0,1,1,1,2,Đang mở cửa,09:00-22:00,Đang cập nhật,http://www.foody.vn/ho-chi-minh/cua-bau-hien-cua-le-van-luong.yfinpx
10.7516640000000,106.7084020000000,795584,9,217,Ốc Linh 333,435 Trần Xuân Soạn,Khu vực Trần Xuân Soạn ,Quận 7,TP. HCM,Quán nhậu,Món Việt,"Gia đình, Nhóm hội",9.5,9.8,9.5,9.5,9.5,9.3,4,3,1,0,0,299,0,0,0,2,18,Đang mở cửa,15:00-23:59,30.000đ - 150.000đ,http://www.foody.vn/ho-chi-minh/oc-linh-333
10.7312093103327,106.7100096121430,700255,9,217,The Buffalo Sports Club,"10 Lê Văn Thiêm, P. Tân Phong",Khu vực SC VivoCity ,Quận 7,TP. HCM,Bar/Pub ,Mỹ,"Gia đình, Nhóm hội, Giới văn phòng",8.3,6.5,9.5,8.0,8.5,9.0,2,0,2,0,0,528,0,0,2,7,24,Đang mở cửa,11:00-23:00,29.000đ - 280.000đ,http://www.foody.vn/ho-chi-minh/the-buffalo-sports-club
10.7397730000000,106.7091100000000,973550,9,217,Non Bộ Quán - Nhậu Bình Dân,"100 Đường Số 85, P. Tân Quy",Khu vực Tân Quy ,Quận 7,TP. HCM,Quán nhậu,Món Việt,"Gia đình, Nhóm hội, Giới văn phòng",6.3,5.7,6.3,7.0,6.3,6.0,3,1,1,0,1,331,0,0,1,3,23,Đang mở cửa,09:00-23:00,50.000đ - 200.000đ,http://www.foody.vn/ho-chi-minh/de-non-bo-nhau-binh-dan
10.7414858000000,106.7137161000000,647274,9,217,"Út Ơi - Lẩu, Nướng & Các Món Ốc",160A Mai Văn Vĩnh,Khu vực Tân Quy ,Quận 7,TP. HCM,Quán nhậu,Món Việt,"Gia đình, Nhóm hội, Giới văn phòng",7.2,8.0,7.7,6.7,6.7,7.0,3,1,1,0,1,357,0,0,1,7,10,Đang mở cửa,15:00-23:00,30.000đ - 150.000đ,http://www.foody.vn/ho-chi-minh/ut-oi-lau-nuong-cac-mon-oc
10.7169660000000,106.7367480000000,242784,9,217,Quán Ốc & Lẩu Bò 07,1266A Huỳnh Tấn Phát,Khu vực Cầu Phú Mỹ ,Quận 7,TP. HCM,Quán nhậu,Món Việt,Nhóm hội,8.0,8.0,8.0,8.0,8.0,8.0,1,0,1,0,0,442,0,2,2,0,4,Đang mở cửa,15:00-22:00,40.000đ - 60.000đ,http://www.foody.vn/ho-chi-minh/quan-oc-lau-bo-07
10.7550931000000,106.7282198000000,666500,9,217,Phát Jambo - Quán Bia Sệt,"48D Bến Nghé, P. Tân Thuận Đông",Khu vực Tân Thuận ,Quận 7,TP. HCM,Quán nhậu,Món Việt,"Gia đình, Nhóm hội, Giới văn phòng",9.0,7.0,10.0,10.0,9.0,9.0,1,1,0,0,0,483,0,1,1,0,9,Đang mở cửa,09:00-22:00,50.000đ - 200.000đ,http://www.foody.vn/ho-chi-minh/phat-jambo-quan-bia-set
10.7333490000000,106.7085070000000,745418,9,217,Chợ Hải Sản Thủy Lê 2,"01 Hưng Gia 1, P. Tân Phong",Khu vực Phú Mỹ Hưng ,Quận 7,TP. HCM,Quán nhậu,Món Việt,"Gia đình, Nhóm hội, Giới văn phòng",8.5,8.5,7.5,9.0,9.0,8.5,2,1,1,0,0,838,0,0,2,5,8,Đang mở cửa,11:00-23:00,25.000đ - 80.000đ,http://www.foody.vn/ho-chi-minh/cho-hai-san-thuy-le-2
10.7382712000000,106.7164089000000,1000022715,9,217,Vườn Ẩm Thực Lộc Ấn - Dê Và Hải Sản - Nguyễn Thị Thập,"138 Nguyễn Thị Thập, P. Bình Thuận",,Quận 7,TP. HCM,Nhà hàng ,"Món Việt, Món Á, Món Âu","Sinh viên, Cặp đôi, Gia đình, Nhóm hội, Giới văn phòng, Giới Manager, Khách du lịch, Trẻ em",9.2,8.3,8.7,9.7,10.0,9.3,3,2,1,0,0,1019,0,0,0,0,15,Đang mở cửa,09:00-22:00,Đang cập nhật,http://www.foody.vn/ho-chi-minh/vuon-am-thuc-loc-an-de-va-hai-san-nguyen-thi-thap.4z4lmu
10.7465730000000,106.7104780000000,664140,9,217,Cá Nướng Tây Bắc,"39C Đường Số 10, P. Tân Kiểng",Khu vực Tân Quy ,Quận 7,TP. HCM,Quán nhậu,Tây Bắc,"Sinh viên, Gia đình, Giới văn phòng",8.8,8.0,8.0,8.0,10.0,10.0,1,0,1,0,0,1288,0,1,2,6,2,Chưa mở cửa,16:00-20:00,100.000đ - 120.000đ,http://www.foody.vn/ho-chi-minh/ca-nuong-tay-bac
10.7317200000000,106.7386120000000,682594,9,217,Lẩu Hương Việt,"24 Phú Thuận, P. Tân Phú",Khu vực Cầu Phú Mỹ ,Quận 7,TP. HCM,Quán nhậu,Món Việt,"Gia đình, Nhóm hội, Giới văn phòng",7.4,7.0,7.0,8.0,8.0,7.0,1,0,1,0,0,932,0,2,2,5,2,Đang mở cửa,16:00-22:30,50.000đ - 200.000đ,http://www.foody.vn/ho-chi-minh/lau-huong-viet
10.7152107000000,106.7369324999999,176254,9,217,Ốc Cầu Vồng,1178 Huỳnh Tấn Phát,Khu vực Cầu Phú Mỹ ,Quận 7,TP. HCM,Quán nhậu,Món Việt,"Gia đình, Nhóm hội, Giới văn phòng",7.8,9.0,9.0,8.0,7.0,6.0,1,0,1,0,0,640,0,1,1,4,5,Đang mở cửa,16:00-23:00,10.000đ - 100.000đ,http://www.foody.vn/ho-chi-minh/oc-cau-vong
10.7384280000000,106.7125370000000,715945,9,217,Băng Tâm - Ốc & Lẩu Bắp Bò,"415 Nguyễn Thị Thập, P. Tân Phong",Khu vực Lotte Mart ,Quận 7,TP. HCM,Quán nhậu,Món Việt,"Sinh viên, Giới văn phòng",8.2,8.0,8.0,9.0,9.0,7.0,1,0,1,0,0,442,0,0,3,2,48,Đang mở cửa,16:00-23:00,25.000đ - 180.000đ,http://www.foody.vn/ho-chi-minh/bang-tam-oc-lau-bap-bo
10.7510903570725,106.7158839851617,710217,9,217,93 BBQ - Nướng & Lẩu,7G Lâm Văn Bền,Khu vực Trần Xuân Soạn ,Quận 7,TP. HCM,Quán nhậu,Món Việt,"Sinh viên, Gia đình, Giới văn phòng",8.2,7.0,8.0,10.0,8.0,8.0,1,0,1,0,0,500,0,0,1,5,38,Đang mở cửa,09:00-21:00,30.000đ - 300.000đ,http://www.foody.vn/ho-chi-minh/93-bbq-nuong-lau
10.7411360000000,106.7199640000000,708300,9,217,Ốc Anh,"320/20/20 Nguyễn Văn Linh, P. Bình Thuận",Khu vực Phú Mỹ Hưng ,Quận 7,TP. HCM,Quán ăn ,Món Việt,"Gia đình, Nhóm hội, Giới văn phòng",8.4,6.0,10.0,10.0,10.0,6.0,1,0,1,0,0,441,0,3,1,1,0,Đang mở cửa,16:00-00:00,25.000đ - 50.000đ,http://www.foody.vn/ho-chi-minh/oc-anh
10.7424520000000,106.7179770000000,752242,9,217,Cây Dừa - Món Ngon Sân Vườn,"1 Đường Số 45, P. Bình Thuận",Khu vực Tân Quy ,Quận 7,TP. HCM,Quán nhậu,"Món Việt, Món Thái","Gia đình, Nhóm hội, Giới văn phòng",7.7,8.0,8.0,7.5,7.5,7.5,2,0,2,0,0,747,0,0,0,1,9,Đang mở cửa,11:00-23:00,50.000đ - 200.000đ,http://www.foody.vn/ho-chi-minh/cay-dua-mon-ngon-san-vuon
10.7142030000000,106.7365090000000,679499,9,217,Lẩu Bò & Ốc Đêm,1334/1 Hoàng Quốc Việt,Khu vực Hồ Tân Mỹ ,Quận 7,TP. HCM,Quán nhậu,Món Việt,"Gia đình, Nhóm hội, Giới văn phòng",3.0,2.0,3.0,2.0,4.0,4.0,1,0,0,0,1,258,0,2,1,0,7,Đang mở cửa,15:00-22:00,50.000đ - 200.000đ,http://www.foody.vn/ho-chi-minh/lau-bo-oc-dem
10.7517448000000,106.7076152000000,799691,9,217,Cỏ May - Quán Nhậu Bình Dân,"465 Trần Xuân Soạn, P. Tân Kiểng",,Quận 7,TP. HCM,Quán nhậu,Món Việt,"Gia đình, Nhóm hội, Giới văn phòng",1.8,1.0,1.0,1.0,1.0,5.0,1,0,0,0,1,291,0,1,1,0,106,Đang mở cửa,11:00-23:00,30.000đ - 200.000đ,http://www.foody.vn/ho-chi-minh/co-may-quan-nhau-binh-dan
10.7420341000000,106.7277932000000,703895,9,217,Quán Ốc Côca,"502/39 Huỳnh Tấn Phát, P. Bình Thuận",Khu vực Cầu Phú Mỹ ,Quận 7,TP. HCM,Quán nhậu,Món Việt,"Gia đình, Nhóm hội, Giới văn phòng",6.8,4.0,8.0,8.0,8.0,6.0,1,0,0,1,0,290,0,0,1,2,7,Đang mở cửa,16:00-23:59,7.000đ - 40.000đ,http://www.foody.vn/ho-chi-minh/quan-oc-coca
10.7304870000000,106.7019800000000,759861,9,217,Ốc Đêm 25K,"Lê Văn Lương, P. Tân Phong",Khu vực SC VivoCity ,Quận 7,TP. HCM,Ăn vặt/vỉa hè ,Món Việt,"Gia đình, Nhóm hội, Giới văn phòng",6.6,6.0,7.0,6.0,7.0,7.0,1,0,0,1,0,161,0,0,1,0,9,Đang mở cửa,15:00-23:59,25.000đ - 25.000đ,http://www.foody.vn/ho-chi-minh/oc-dem-25k
10.7302110000000,106.7390100000000,694406,9,217,6 Xị (5 Lợi) - Lẩu & Các Món Hải Sản,35/1A Gò Ô Môi,Khu vực Cầu Phú Mỹ ,Quận 7,TP. HCM,Quán nhậu,Món Việt,"Gia đình, Nhóm hội, Giới văn phòng",6.4,5.0,8.0,8.0,6.0,5.0,1,0,0,1,0,1854,0,0,0,3,17,Đang mở cửa,09:00-21:00,25.000đ - 300.000đ,http://www.foody.vn/ho-chi-minh/6-xi-5-loi-lau-cac-mon-hai-san
10.7132810000000,106.7320790000000,783336,9,217,Bia Hơi Hà Nội - Món Ăn Ẩm Thực Miền Bắc,"108 Hoàng Quốc Việt, Chung Cư Phú Mỹ, P. Phú Mỹ",Khu vực Phú Mỹ Hưng ,Quận 7,TP. HCM,Quán nhậu,Hà Nội,"Gia đình, Nhóm hội, Giới văn phòng",3.4,5.0,5.0,1.0,1.0,5.0,1,0,0,0,1,232,0,0,0,0,1,Đang mở cửa,10:00-22:00,56.000đ - 350.000đ,http://www.foody.vn/ho-chi-minh/bia-hoi-ha-noi-mon-an-am-thuc-mien-bac
